customer_id,name,gender,past_3_years_bike_related_purchases,age,job_title,job_industry_category,wealth_segment,owns_car,tenure,building_number,street_name,postcode,state,country,property_valuation,recency,frequency,monetary,RFM_rank,Segment,LTV
152,Stephana Cardew,Female,5,36,Compensation Analyst,Financial Services,Mass Customer,No,16,992,Old Shore Trail,2069,New South Wales,Australia,12,159,2,2941.37,111,Hibernating,547.9812602739726
153,Lorilyn Walshe,Female,73,40,Assistant Media Planner,Entertainment,Mass Customer,Yes,12,453,Sheridan Street,2747,New South Wales,Australia,8,65,7,7808.16,244,At Risk,6246.528
154,Faydra Dulieu,Female,90,59,Junior Executive,N/A,Mass Customer,No,11,8,Mccormick Crossing,2227,New South Wales,Australia,8,24,6,3558.31,431,Loyal Customers,3129.3630410958904
155,Orran Bogges,Male,4,32,Quality Engineer,Manufacturing,Mass Customer,No,10,63344,Holmberg Crossing,2025,New South Wales,Australia,10,9,3,4008.51,512,Promising,3865.7411506849317
156,Shayla Rimmington,Female,23,38,Cost Accountant,Financial Services,Mass Customer,Yes,11,9,Huxley Circle,3191,Victoria,Australia,11,17,5,4831.58,422,Potential Loyalists,4275.617369863014
157,Chad Houtby,Male,97,43,Financial Advisor,Financial Services,Affluent Customer,No,16,0,Hazelcrest Road,3025,Victoria,Australia,8,136,3,2041.86,111,Hibernating,688.0788493150685
158,Hamlin Odams,Male,99,33,Internal Auditor,N/A,Affluent Customer,No,5,2,Continental Plaza,2263,New South Wales,Australia,6,66,6,7221.05,234,At Risk,5084.410547945206
159,Arin Matskevich,Male,90,30,Research Nurse,Health,Affluent Customer,No,13,80,Duke Terrace,2233,New South Wales,Australia,10,67,6,6016.32,233,At Risk,4813.056
160,Wake Durning,Male,5,53,Registered Nurse,Health,Mass Customer,No,18,860,Hintze Lane,2154,New South Wales,Australia,11,94,2,3024.58,211,Hibernating,845.225095890411
161,Tadd Bloss,Male,49,41,N/A,N/A,Mass Customer,No,16,3723,Bunker Hill Circle,2065,New South Wales,Australia,10,160,1,1148.64,111,Hibernating,0.0
162,Port Acuna,Male,90,38,Nurse Practicioner,IT,Mass Customer,No,15,5,Corry Court,2119,New South Wales,Australia,10,99,3,3317.47,211,Hibernating,1626.9236438356163
163,Kessia Helder,Female,58,41,Librarian,Entertainment,High Net Worth,Yes,14,65105,Sommers Pass,3016,Victoria,Australia,10,115,2,3089.24,111,Hibernating,533.2112876712329
164,Aarika Van Vuuren,Female,55,18,Senior Editor,Retail,Affluent Customer,Yes,1,2054,Sommers Pass,4113,Queensland,Australia,4,199,3,2583.85,111,Hibernating,530.9280821917807
165,Aldon Roelofs,Male,61,33,Administrative Officer,Argiculture,Mass Customer,Yes,12,22371,Miller Trail,2032,New South Wales,Australia,10,9,9,9893.75,555,Champions,7427.089041095891
166,Elston Oleszczak,Male,54,62,Structural Analysis Engineer,Manufacturing,Affluent Customer,No,6,35807,Oneill Way,4300,Queensland,Australia,4,64,8,9737.72,245,At Risk,7176.566246575342
167,Nathalie Tideswell,Female,95,48,N/A,Health,High Net Worth,Yes,17,75612,Clarendon Junction,4352,Queensland,Australia,6,15,9,9888.61,555,Champions,9075.847534246575
168,Reggie Broggetti,Unknown,8,37,General Manager,IT,Affluent Customer,Yes,13,16,Golf View Center,3020,Victoria,Australia,6,137,9,10135.25,155,At Risk,5331.419178082191
169,Alfy Bruhnke,Male,20,60,Data Coordiator,Telecommunications,High Net Worth,Yes,5,93,Iowa Junction,2116,New South Wales,Australia,9,62,3,2065.08,211,Hibernating,1595.4864657534247
170,Jammal Gever,Male,80,42,Pharmacist,Health,High Net Worth,No,21,48,Cascade Terrace,3057,Victoria,Australia,8,101,3,3125.18,111,Hibernating,2123.40997260274
171,Halli Davidoff,Female,62,47,Assistant Manager,Manufacturing,Mass Customer,No,10,13950,Jackson Avenue,2099,New South Wales,Australia,11,19,9,9865.380000000001,455,Champions,9135.612164383563
172,Hilton Carney,Male,54,29,Editor,Manufacturing,Affluent Customer,Yes,6,35386,Mockingbird Road,3749,Victoria,Australia,4,12,8,10150.14,545,Champions,8731.901260273973
173,Ebba Hanselmann,Female,99,21,General Manager,Health,Affluent Customer,No,1,2,Randy Point,2766,New South Wales,Australia,8,16,9,14061.48,455,Champions,13329.512547945205
174,Catie Tosspell,Female,93,28,Food Chemist,Health,Mass Customer,No,12,6898,Redwing Park,2148,New South Wales,Australia,9,12,10,12893.57,555,Champions,10067.58205479452
175,Templeton Hambrook,Male,36,42,Quality Engineer,Manufacturing,Affluent Customer,No,5,52273,Bay Place,3145,Victoria,Australia,11,65,5,6008.03,223,Hibernating,3687.1197808219176
176,Angelo Clayal,Male,39,25,Accountant I,Property,Mass Customer,No,10,272,Montana Avenue,2021,New South Wales,Australia,8,23,5,6733.15,424,Potential Loyalists,5368.073013698629
177,Ondrea Pablos,Female,25,28,Professor,Financial Services,High Net Worth,No,4,82520,Mifflin Drive,2333,New South Wales,Australia,5,38,11,11184.03,355,Loyal Customers,8855.300465753426
178,Matthieu Bertelmot,Male,2,50,N/A,N/A,Affluent Customer,No,8,8,Dixon Parkway,2783,New South Wales,Australia,7,33,4,3504.09,411,Promising,662.4170136986302
179,Esteban Sewill,Male,23,51,Environmental Tech,Manufacturing,High Net Worth,Yes,6,4,Dayton Terrace,2280,New South Wales,Australia,9,41,3,3168.84,311,New Customers,2700.0253150684935
180,Trisha Neasham,Female,16,46,Web Designer III,Argiculture,Affluent Customer,No,14,216,Barnett Junction,4120,Queensland,Australia,8,12,7,7970.57,544,Champions,7206.268767123287
181,Pavla Braunle,Female,49,35,Senior Editor,Manufacturing,Mass Customer,No,9,8256,Annamark Court,3638,Victoria,Australia,1,51,6,5663.9,333,Loyal Customers,2948.331506849315
182,Lydon Dahlman,Male,99,25,Sales Associate,Financial Services,Affluent Customer,Yes,7,83012,Dapin Lane,4300,Queensland,Australia,4,14,7,9279.01,545,Champions,8490.929698630138
183,Dannie Hissie,Female,7,20,Geologist III,Retail,Affluent Customer,No,3,8,Haas Park,2074,New South Wales,Australia,10,103,6,5947.98,133,At Risk,3324.3504657534245
184,Nappie Paolo,Male,40,46,Marketing Manager,Manufacturing,High Net Worth,Yes,7,50,Meadow Ridge Way,2880,New South Wales,Australia,1,33,3,3734.88,411,Promising,2179.5327123287675
185,Crosby Walcot,Male,80,38,N/A,Property,Mass Customer,Yes,13,3567,Northfield Lane,2430,New South Wales,Australia,5,9,7,9254.279999999999,545,Champions,5222.963506849314
186,Mireielle Jeppe,Female,46,43,Software Test Engineer I,Financial Services,Mass Customer,No,3,59,Brentwood Road,4560,Queensland,Australia,7,24,6,5550.85,433,Loyal Customers,4319.017534246575
187,Pincas Ather,Male,97,63,Structural Engineer,N/A,Mass Customer,No,11,274,Oneill Alley,2088,New South Wales,Australia,10,15,7,6898.79,544,Champions,6275.063780821918
188,Audry Seine,Female,54,42,Safety Technician II,Property,High Net Worth,Yes,13,4179,Carioca Terrace,2220,New South Wales,Australia,11,16,6,5126.07,432,Loyal Customers,2022.3399452054794
189,Umberto Torricella,Male,73,36,Safety Technician I,Financial Services,Affluent Customer,No,10,59265,Sullivan Junction,3031,Victoria,Australia,4,4,5,8633.69,524,Potential Loyalists,6623.104657534246
190,Hayley Girardengo,Female,42,38,Registered Nurse,Health,Affluent Customer,No,10,7,Warbler Point,2250,New South Wales,Australia,9,208,3,3071.06,111,Hibernating,1236.8378630136986
191,Christopher Heining,Male,22,57,Help Desk Operator,N/A,Affluent Customer,Yes,6,3,Buell Park,2261,New South Wales,Australia,7,106,1,1065.03,111,Hibernating,0.0
192,Goldi Osler,Female,2,39,Junior Executive,Health,Mass Customer,Yes,8,0,Bay Center,3196,Victoria,Australia,6,80,4,3836.29,212,Hibernating,2953.4177808219174
193,Foss Hardes,Male,13,53,Recruiting Manager,Manufacturing,Mass Customer,Yes,12,10878,Waywood Way,4352,Queensland,Australia,7,25,5,7368.36,424,Potential Loyalists,6399.370191780822
194,Ursala Ferrai,Female,4,43,Web Developer III,Financial Services,Affluent Customer,No,10,362,Mayer Terrace,4680,Queensland,Australia,5,109,3,4313.530000000001,112,Hibernating,2552.6643287671236
195,Talyah Rylatt,Female,34,59,Project Manager,Manufacturing,Mass Customer,No,6,43,Upham Crossing,3143,Victoria,Australia,9,1,7,12479.46,545,Champions,10154.519506849314
196,Swen Odhams,Male,90,51,Programmer Analyst II,Manufacturing,High Net Worth,No,6,0,Superior Drive,2747,New South Wales,Australia,8,147,8,6346.61,143,At Risk,3477.5945205479447
197,Avis,Female,32,40,N/A,N/A,High Net Worth,No,5,8890,Golden Leaf Street,2063,New South Wales,Australia,12,28,9,8456.02,454,Champions,7343.995452054794
198,Vanya Gumb,Female,82,36,Assistant Media Planner,Entertainment,Mass Customer,No,16,5484,Hagan Crossing,3021,Victoria,Australia,7,59,9,11648.85,355,Loyal Customers,7978.664383561642
199,Verla Alven,Female,61,39,Junior Executive,Health,Mass Customer,Yes,21,7451,Jana Lane,2138,New South Wales,Australia,8,16,4,4323.860000000001,412,Promising,3696.011835616439
200,Hube Weald,Male,7,60,Physical Therapy Assistant,Property,Affluent Customer,Yes,19,7,Havey Point,4005,Queensland,Australia,2,8,9,11117.36,555,Champions,9472.59989041096
201,Salem Huie,Male,45,51,Design Engineer,Manufacturing,Mass Customer,Yes,11,32,Steensland Plaza,2233,New South Wales,Australia,9,29,7,8208.64,444,Champions,7466.48898630137
202,Audie Pillinger,Female,38,54,Librarian,Entertainment,Affluent Customer,Yes,16,107,Elmside Parkway,4811,Queensland,Australia,5,19,3,2511.82,411,Promising,1169.8887671232876
203,Donovan Conry,Male,71,54,Senior Quality Engineer,Argiculture,Mass Customer,Yes,11,2,Gina Junction,2085,New South Wales,Australia,11,12,5,4376.26,522,Potential Loyalists,4172.434191780822
204,Thorny Hackworth,Male,56,41,Editor,Financial Services,Mass Customer,No,5,4,Londonderry Lane,3084,Victoria,Australia,10,28,8,11444.0,445,Champions,8998.432876712328
205,Rolfe Kellard,Male,18,59,Administrative Assistant II,Financial Services,Mass Customer,Yes,6,39716,Vera Junction,3170,Victoria,Australia,9,53,9,6904.88,354,Loyal Customers,4748.287342465753
206,Mari Chevolleau,Female,98,63,Statistician I,N/A,Mass Customer,Yes,14,183,Ronald Regan Street,2066,New South Wales,Australia,9,78,4,5633.8099999999995,213,Hibernating,2346.1345753424657
207,Adena Whyman,Female,9,23,N/A,N/A,Mass Customer,No,7,2,Thierer Road,4113,Queensland,Australia,8,280,3,4448.26,112,Hibernating,999.3351232876712
208,Rutter Excell,Male,57,23,Office Assistant III,Property,High Net Worth,No,5,56,Stone Corner Alley,4078,Queensland,Australia,7,28,5,5158.98,422,Potential Loyalists,4607.746520547945
209,Udall Bellard,Male,9,60,Analog Circuit Design manager,N/A,Affluent Customer,Yes,6,528,Mandrake Crossing,2222,New South Wales,Australia,11,108,5,6093.4800000000005,123,Hibernating,2754.586849315069
210,Albrecht Thomasson,Male,50,54,Assistant Manager,Property,Mass Customer,No,18,19969,5th Parkway,3152,Victoria,Australia,9,23,6,8805.2,435,Loyal Customers,5041.881643835617
211,Beitris,Female,6,43,VP Marketing,Manufacturing,Mass Customer,Yes,5,78,Rockefeller Park,2159,New South Wales,Australia,10,40,9,10073.76,355,Loyal Customers,8500.597479452055
212,Nanice Ellse,Female,21,16,Desktop Support Technician,IT,Affluent Customer,No,1,417,Transport Trail,4503,Queensland,Australia,4,188,2,2429.8,111,Hibernating,878.7221917808221
213,Lockwood Exroll,Male,13,21,Actuary,Financial Services,High Net Worth,Yes,6,6327,Lunder Crossing,4655,Queensland,Australia,4,29,11,13555.56,455,Champions,12070.019178082192
214,Jeramie Cellier,Male,82,60,Food Chemist,Health,Mass Customer,No,6,811,Tony Road,4220,Queensland,Australia,9,57,6,6834.46,334,Loyal Customers,5729.711671232876
215,Debera Foxworthy,Female,37,43,Assistant Professor,Retail,High Net Worth,Yes,18,0,Northport Court,4012,Queensland,Australia,3,4,8,8485.16,544,Champions,7671.514520547945
216,Cinderella Parcall,Female,12,22,Quality Engineer,Financial Services,High Net Worth,Yes,7,231,Havey Court,2153,New South Wales,Australia,10,17,5,5830.97,423,Potential Loyalists,4888.429643835616
217,Jeralee Quartly,Female,63,38,N/A,Manufacturing,High Net Worth,No,16,603,Kenwood Avenue,2070,New South Wales,Australia,11,5,8,11465.25,545,Champions,7161.854794520548
218,Stefa Dunnan,Female,37,24,Administrative Officer,Property,High Net Worth,Yes,8,9040,Myrtle Parkway,2015,New South Wales,Australia,8,15,5,4232.68,522,Potential Loyalists,3942.770410958904
219,Markus Mughal,Male,9,53,Database Administrator III,Health,Mass Customer,No,7,5241,Shelley Park,2776,New South Wales,Australia,8,41,7,7915.57,344,Loyal Customers,5703.547698630137
220,Jeniffer Apark,Female,79,63,Electrical Engineer,Manufacturing,High Net Worth,No,9,7,Pankratz Point,3011,Victoria,Australia,8,16,6,7458.69,434,Loyal Customers,6825.212219178083
221,Mara Bloore,Female,14,37,Tax Accountant,Manufacturing,Mass Customer,No,14,51,Crescent Oaks Parkway,2761,New South Wales,Australia,8,19,6,6729.84,434,Loyal Customers,5771.0682739726035
222,Nev Larive,Male,89,39,Clinical Specialist,Health,Mass Customer,No,16,49,Emmet Junction,2015,New South Wales,Australia,11,21,2,2626.81,411,Promising,1590.4794794520546
223,Ossie Meaton,Male,13,34,VP Sales,N/A,Affluent Customer,Yes,14,78,Surrey Place,2502,New South Wales,Australia,7,53,7,9805.5,345,Loyal Customers,7145.92602739726
224,Morgun Girvan,Male,2,50,Compensation Analyst,Financial Services,Affluent Customer,No,17,6236,Summerview Terrace,2110,New South Wales,Australia,12,2,5,4216.53,522,Potential Loyalists,3962.38298630137
225,Brittaney Pring,Female,84,40,Pharmacist,Health,Affluent Customer,No,13,682,Sheridan Avenue,2566,New South Wales,Australia,9,38,3,2416.13,311,New Customers,1039.266876712329
226,Bondie Letty,Male,96,40,Database Administrator IV,Manufacturing,Mass Customer,No,20,4139,Delladonna Place,2519,New South Wales,Australia,7,117,2,1639.95,111,Hibernating,696.4171232876712
227,Wendall McKeand,Male,99,44,Accountant I,Entertainment,Mass Customer,No,18,2,Scott Circle,2506,New South Wales,Australia,9,27,5,5589.13,423,Potential Loyalists,4945.997232876713
228,Lucia Pickervance,Female,59,31,Systems Administrator II,Manufacturing,High Net Worth,No,12,92253,Kensington Drive,2209,New South Wales,Australia,7,78,5,5178.17,222,Hibernating,2979.2210958904107
229,Vaughn Lambis,Male,30,51,N/A,Property,High Net Worth,No,19,93,Westend Terrace,2116,New South Wales,Australia,10,61,5,4473.07,222,Hibernating,2720.6069589041094
230,Maegan Scyone,Female,74,63,Internal Auditor,Property,High Net Worth,No,11,4,5th Point,2075,New South Wales,Australia,11,37,10,10591.710000000001,355,Loyal Customers,7834.963561643836
231,Basile Winsor,Male,48,22,Design Engineer,Financial Services,Mass Customer,Yes,3,11667,Blackbird Street,2226,New South Wales,Australia,10,46,4,5338.64,313,New Customers,4300.164821917809
232,Zaria Koeppke,Female,94,30,Professor,Retail,Mass Customer,No,12,0,Sommers Circle,2145,New South Wales,Australia,9,142,6,4132.44,132,At Risk,2502.1075068493146
233,Art Barwell,Male,34,31,Environmental Tech,Property,Mass Customer,No,13,2,Northridge Street,2508,New South Wales,Australia,10,18,6,5218.62,432,Loyal Customers,4403.657424657534
234,Mead Alpes,Female,71,48,Chief Design Engineer,Retail,High Net Worth,No,12,816,Spohn Center,2036,New South Wales,Australia,10,12,10,11557.99,555,Champions,11146.335561643837
235,Leona Phateplace,Female,30,41,Social Worker,Health,Mass Customer,No,15,98,Service Court,2018,New South Wales,Australia,8,3,11,9629.61,555,Champions,9365.78506849315
236,Tybalt Gillingwater,Male,79,63,Research Nurse,Health,Affluent Customer,No,14,6,Morning Park,3666,Victoria,Australia,2,7,4,5255.34,513,Promising,4549.828602739726
237,Reginald Dartan,Male,18,43,Account Coordinator,Property,High Net Worth,Yes,11,4263,Hanson Place,2021,New South Wales,Australia,11,27,8,7156.79,444,Champions,6039.154301369863
238,Max Bilborough,Male,54,33,Programmer III,N/A,Mass Customer,Yes,14,6159,Katie Street,2750,New South Wales,Australia,8,108,5,5838.6,123,Hibernating,3967.0487671232877
239,Wells Pressman,Male,62,25,Registered Nurse,Health,Affluent Customer,No,3,95,Eliot Street,4514,Queensland,Australia,3,2,9,12986.130000000001,555,Champions,12808.237808219179
240,Gavin Fawks,Male,49,28,Administrative Assistant III,IT,High Net Worth,Yes,15,0,Westend Park,2525,New South Wales,Australia,9,89,5,4449.22,222,Hibernating,2998.652383561644
241,Quillan Duigan,Male,94,30,Quality Engineer,Entertainment,Mass Customer,No,20,39988,Porter Pass,4152,Queensland,Australia,7,48,4,3855.87,312,New Customers,2556.4946301369864
242,Taite Droghan,Male,17,25,Nurse,Property,Affluent Customer,No,8,796,Melody Park,2200,New South Wales,Australia,9,132,7,7798.25,144,At Risk,2905.6493150684933
243,Barbara Croxley,Female,94,41,Teacher,Manufacturing,High Net Worth,Yes,14,2914,Vahlen Lane,2250,New South Wales,Australia,8,75,6,8818.380000000001,235,At Risk,5580.9473424657535
244,Germayne Sperry,Male,57,43,N/A,Retail,Affluent Customer,No,8,65,Kinsman Trail,3023,Victoria,Australia,6,195,4,6290.66,113,Hibernating,2757.5495890410957
245,Noell Grahlmans,Female,6,16,Associate Professor,Financial Services,Affluent Customer,No,1,7227,Hoard Terrace,3500,Victoria,Australia,1,13,5,4855.26,522,Potential Loyalists,2647.1143561643835
246,Binny Whight,Female,63,26,Technical Writer,Manufacturing,High Net Worth,No,9,25503,Evergreen Drive,4300,Queensland,Australia,5,28,9,9724.98,455,Champions,8819.091452054794
247,Kristal Joysey,Female,62,34,Staff Accountant II,Financial Services,High Net Worth,Yes,13,2,2nd Plaza,2283,New South Wales,Australia,4,113,7,9778.37,145,At Risk,6322.45293150685
248,Inger Eskell,Female,76,39,Clinical Specialist,Health,Affluent Customer,Yes,12,122,Melrose Drive,2102,New South Wales,Australia,10,135,6,8368.65,134,At Risk,4218.716712328767
249,D'arcy Slay,Male,65,25,Quality Control Specialist,IT,High Net Worth,No,9,37024,Anniversary Place,2204,New South Wales,Australia,11,48,9,6569.14,353,Loyal Customers,5399.293150684932
250,Kristofer,Male,53,29,Legal Assistant,Health,Mass Customer,Yes,13,91141,Huxley Parkway,2040,New South Wales,Australia,10,32,7,9866.27,445,Champions,8163.324767123288
251,Mala,Female,88,40,VP Sales,Financial Services,Affluent Customer,Yes,10,4,Fallview Trail,2749,New South Wales,Australia,8,39,4,3425.0,311,New Customers,2411.5753424657532
252,Anthea Ruskin,Female,39,34,Account Coordinator,Property,Mass Customer,Yes,13,8029,Gulseth Center,2304,New South Wales,Australia,7,63,5,5565.48,223,Hibernating,3568.0063561643833
253,Amalee Choak,Female,82,20,Food Chemist,Health,Mass Customer,Yes,1,77248,Columbus Drive,2340,New South Wales,Australia,7,18,4,2189.85,411,Promising,1007.9309589041095
254,Barbie Rubi,Female,98,56,Information Systems Manager,Retail,Mass Customer,No,14,850,Schmedeman Drive,3580,Victoria,Australia,1,42,7,9801.07,345,Loyal Customers,7840.856
255,Keeley Kruger,Female,2,64,Desktop Support Technician,IT,Mass Customer,No,5,131,Northfield Parkway,3355,Victoria,Australia,2,58,12,14949.91,355,Loyal Customers,11386.506794520548
